Date,v12_signal,v17_signal,calm_bull_trigger,spy_above_trend,spy_momentum_13w,spy_rv_26w,spy_rv_ref_55p,vix,vix_ma_52w,yc_pos_steep,t10y2y,t10y2y_chg_13w,tier_intersection,tier_cb_only,tier_yc_only,tier_nervous_market
2012-06-15,1.0,1.15,0,1,-0.03895226097330884,0.14170268984789794,0.19517206003529658,21.110000610351562,24.51096162429223,0,1.31,-0.6299999999999999,0,0,0,1
2012-06-22,1.0,1.0,0,1,-0.03937331193013616,0.13242729918140395,0.19517206003529658,18.110000610351562,24.453461628693802,0,1.38,-0.5,0,0,0,0
2012-06-29,1.0,1.0,0,1,-0.028441513910069105,0.13378011662065245,0.19462348409362362,17.079999923706055,24.47673086019663,0,1.34,-0.5599999999999998,0,0,0,0
2012-07-06,1.0,1.0,0,1,-0.0257386163029375,0.1326311077851807,0.1930570295187652,17.100000381469727,24.498846255815945,0,1.3,-0.54,0,0,0,0
2012-07-13,1.0,1.0,0,1,-0.005007039949938119,0.13233643087423955,0.19275902012332302,16.739999771118164,24.445192392055805,0,1.27,-0.48,0,0,0,0
2012-07-20,1.0,1.0,0,1,-0.005602778123977359,0.1285701224647695,0.19255764753114407,16.270000457763672,24.42115393051734,0,1.27,-0.42999999999999994,0,0,0,0
2012-07-27,1.0,1.0,0,1,-0.007062375693463019,0.1300778034423463,0.1921663193843903,16.700000762939453,24.256730868266178,0,1.33,-0.3699999999999999,0,0,0,0
2012-08-03,1.0,1.07,1,1,0.022423373513684286,0.1273817393594638,0.188796264756987,15.640000343322754,23.942115490253155,0,1.36,-0.2799999999999998,0,1,0,0
2012-08-10,1.0,1.07,1,1,0.0439473330134168,0.1278867424989031,0.18308171476583873,14.739999771118164,23.526346243344822,0,1.38,-0.19000000000000017,0,1,0,0
2012-08-17,1.0,1.25,1,1,0.10156218641454795,0.12693379518021128,0.18230094579684403,13.449999809265137,22.957115485117985,1,1.52,0.13000000000000012,1,0,0,0
2012-08-24,1.0,1.07,1,1,0.07678416346099604,0.12726838632851073,0.1812365280048768,15.180000305175781,22.564615488052368,0,1.4,-0.050000000000000044,0,1,0,0
2012-08-31,1.0,1.25,1,1,0.10714277289677732,0.12739973378101777,0.18108118886591967,17.469999313354492,22.248269356214085,1,1.35,0.13000000000000012,1,0,0,0
2012-09-07,1.0,1.25,1,1,0.08999122310266361,0.13077847590945654,0.18092498385373398,14.380000114440918,21.784038580380955,1,1.42,0.04999999999999982,1,0,0,0
2012-09-14,1.0,1.25,1,1,0.09765920520424776,0.12945474961049272,0.18071152030714932,14.510000228881836,21.467307824354904,1,1.61,0.30000000000000004,1,0,0,0
2012-09-21,1.0,1.25,1,1,0.09882086228461828,0.129389812929293,0.18014275211292424,13.979999542236328,20.94288473862868,1,1.5,0.1200000000000001,1,0,0,0
2012-09-28,1.0,1.25,1,1,0.06347235837591869,0.13081742273679403,0.17926384827608283,15.729999542236328,20.41923090127798,1,1.42,0.07999999999999985,1,0,0,0
2012-10-05,1.0,1.25,1,1,0.08436118974398932,0.13154924919734332,0.1780467426145131,14.329999923706055,19.998653962061955,1,1.48,0.17999999999999994,1,0,0,0
2012-10-12,1.0,1.25,1,1,0.05821584158246007,0.1327275410187253,0.17584361071163143,16.139999389648438,19.76596164703369,1,1.42,0.1499999999999999,1,0,0,0
2012-10-19,1.0,1.25,1,1,0.056315522244985594,0.13262940205834087,0.17524234080356896,17.059999465942383,19.491730873401348,1,1.49,0.21999999999999997,1,0,0,0
2012-10-26,1.0,1.25,1,1,0.024694150317663865,0.13248516752316047,0.1746257641346302,17.809999465942383,19.36250008069552,1,1.48,0.1499999999999999,1,0,0,0
2012-11-02,1.0,1.25,1,1,0.021282645462183725,0.12729154674370854,0.1731767637933645,17.59000015258789,19.120769317333515,1,1.47,0.10999999999999988,1,0,0,0
2012-11-09,1.0,1.0,0,1,-0.013791783221022369,0.13144677211553152,0.1714825541118337,18.610000610351562,18.90096161915706,0,1.34,-0.039999999999999813,0,0,0,0
2012-11-16,0.6,0.6,0,0,-0.035743481111367714,0.11616757510108441,0.16798790924687929,16.40999984741211,18.601153923914982,0,1.34,-0.17999999999999994,0,0,0,0
2012-11-23,1.0,1.25,1,1,0.004201869066611685,0.12396384039377097,0.15937842606133187,15.140000343322754,18.229423137811516,1,1.41,0.010000000000000009,1,0,0,0
2012-11-30,1.0,1.25,1,1,0.012389020097088421,0.11409295113222097,0.1477984637669978,15.869999885559082,18.00538466526912,1,1.37,0.020000000000000018,1,0,0,0
2012-12-07,1.0,1.0,0,1,-0.008035392050622425,0.10254713956267779,0.14600243087877954,15.899999618530273,17.803846212533806,0,1.39,-0.030000000000000027,0,0,0,0
2012-12-14,1.0,1.0,0,1,-0.029757380224062158,0.10173660999681075,0.14447433315117836,17.0,17.663653887235203,0,1.48,-0.13000000000000012,0,0,0,0
2012-12-21,1.0,1.12,0,1,-0.014171764452617586,0.10194856062839777,0.1409649564135721,17.84000015258789,17.60807697589581,1,1.51,0.010000000000000009,0,0,1,0
2012-12-28,1.0,1.12,0,1,-0.020468445212043385,0.10368747908330674,0.13765749855312073,22.719999313354492,17.59500004695012,1,1.46,0.040000000000000036,0,0,1,0
2013-01-04,1.0,1.25,1,1,0.008677436327915178,0.12012055640572432,0.13765749855312073,13.829999923706055,17.464230830852802,1,1.66,0.17999999999999994,1,0,0,0
2013-01-11,1.0,1.25,1,1,0.03655365405856981,0.12010618824601428,0.13765749855312073,13.359999656677246,17.319038519492516,1,1.63,0.20999999999999996,1,0,0,0
2013-01-18,1.0,1.25,1,1,0.041788832473234505,0.12028559327933912,0.13765749855312073,12.460000038146973,17.207115430098312,1,1.61,0.1200000000000001,1,0,0,0
2013-01-25,1.0,1.25,1,1,0.07050293237373095,0.11967650730079996,0.13765749855312073,12.890000343322754,17.098653885034416,1,1.7,0.21999999999999997,1,0,0,0
2013-02-01,1.0,1.25,1,1,0.07595763565738212,0.11973697635692988,0.13765749855312073,12.899999618530273,17.01788463959327,1,1.77,0.30000000000000004,1,0,0,0
2013-02-08,1.0,1.25,1,1,0.10651914394033946,0.11930292171973496,0.13765749855312073,13.020000457763672,16.868461553867046,1,1.74,0.3999999999999999,1,0,0,0
2013-02-15,1.0,1.25,1,1,0.12333264431096924,0.11898631803304052,0.13765749855312073,12.460000038146973,16.76615384908823,1,1.72,0.3799999999999999,1,0,0,0
2013-02-22,1.0,1.25,1,1,0.08218770878595172,0.11862325241664057,0.13765749855312073,14.170000076293945,16.705769245441143,1,1.7,0.29000000000000004,1,0,0,0
2013-03-01,1.0,1.25,1,1,0.07765648475564646,0.11835332485693398,0.13765749855312073,15.359999656677246,16.668653836617104,1,1.61,0.24,1,0,0,0
2013-03-08,1.0,1.25,1,1,0.09923736645510184,0.11816743945436908,0.13765749855312073,12.59000015258789,16.581730750890877,1,1.79,0.40000000000000013,1,0,0,0
2013-03-15,1.0,1.25,1,1,0.10931191273334373,0.11573719030793621,0.13765749855312073,11.300000190734863,16.52076921096215,1,1.76,0.28,1,0,0,0
2013-03-22,1.0,1.25,1,1,0.09455870900157604,0.11547438424050765,0.13765749855312073,13.569999694824219,16.496730749423687,1,1.67,0.15999999999999992,1,0,0,0
2013-03-29,1.0,1.25,1,1,0.12380741418661567,0.11311684208555542,0.13765749855312073,12.699999809265137,16.442884591909554,1,1.62,0.16000000000000014,1,0,0,0
2013-04-05,1.0,1.07,1,1,0.06476858984997325,0.11340068750517161,0.13765749855312073,13.920000076293945,16.389423040243294,0,1.48,-0.17999999999999994,0,1,0,0
2013-04-12,1.0,1.07,1,1,0.08456002985666666,0.11074088726726149,0.13765749855312073,12.0600004196167,16.245384601446297,0,1.53,-0.09999999999999987,0,1,0,0
2013-04-19,1.0,1.07,1,1,0.05286519545062385,0.1164868232328066,0.13765749855312073,14.970000267028809,16.19788459631113,0,1.49,-0.1200000000000001,0,1,0,0
2013-04-26,1.0,1.07,1,1,0.05786236307025194,0.11502790026156079,0.13765749855312073,13.609999656677246,16.14576921096215,0,1.48,-0.21999999999999997,0,1,0,0
2013-05-03,1.0,1.07,1,1,0.07172569646708227,0.11678911029366953,0.13765749855312073,12.850000381469727,16.024423067386333,0,1.56,-0.20999999999999996,0,1,0,0
2013-05-10,1.0,1.07,1,1,0.08126931266405757,0.10866278680800749,0.13765749855312073,12.59000015258789,15.884038466673632,0,1.64,-0.10000000000000009,0,1,0,0
2013-05-17,1.0,1.07,1,1,0.10237575834087553,0.10640907008918175,0.13765749855312073,12.449999809265137,15.640769224900465,0,1.69,-0.030000000000000027,0,1,0,0
2013-05-24,1.0,1.25,1,1,0.09319401758728607,0.10092270069291114,0.13765749855312073,13.989999771118164,15.491346139174242,1,1.75,0.050000000000000044,1,0,0,0
2013-05-31,1.0,1.12,0,1,0.07932996946005222,0.10402912553753296,0.13765749855312073,16.299999237060547,15.292115358205942,1,1.86,0.25,0,0,1,0
2013-06-07,1.0,1.25,1,1,0.0649317232038773,0.1038994529561523,0.13765749855312073,15.140000343322754,15.174999988996065,1,1.85,0.06000000000000005,1,0,0,0
2013-06-14,1.0,1.12,0,1,0.047166864091376715,0.1057268404879618,0.13765749855312073,17.149999618530273,15.098846123768734,1,1.85,0.09000000000000008,0,0,1,0
2013-06-21,1.0,1.12,0,1,0.02771019643557171,0.11142348807517538,0.13765749855312073,18.899999618530273,15.114038412387554,1,2.14,0.4700000000000002,0,0,1,0
2013-06-28,1.0,1.12,0,1,0.029353854716184458,0.10577282786832841,0.13765749855312073,16.860000610351562,15.109807656361507,1,2.16,0.54,0,0,1,0
2013-07-05,1.0,1.25,1,1,0.05621666043316664,0.08997030067589643,0.13765749855312073,14.890000343322754,15.06730765562791,1,2.33,0.8500000000000001,1,0,0,0
2013-07-12,1.0,1.25,1,1,0.060430595711608914,0.09564401037793847,0.13765749855312073,13.84000015258789,15.011538432194637,1,2.24,0.7100000000000002,1,0,0,0
2013-07-19,1.0,1.25,1,1,0.09380713765793458,0.09575298662750838,0.1375597128403283,12.539999961853027,14.939807653427124,1,2.18,0.6900000000000002,1,0,0,0
2013-07-26,1.0,1.25,1,1,0.07434768663878955,0.09545764229416213,0.13341171515997796,12.720000267028809,14.86326918235192,1,2.27,0.79,1,0,0,0
2013-08-02,1.0,1.25,1,1,0.0649720346462026,0.09579692785798824,0.1326937893869847,11.979999542236328,14.792884551561796,1,2.33,0.77,1,0,0,0
2013-08-09,1.0,1.25,1,1,0.04158794562453849,0.09804339807545362,0.13263051078078675,13.40999984741211,14.767307629952064,1,2.25,0.6100000000000001,1,0,0,0
2013-08-16,1.0,1.12,0,1,-0.001392873862111066,0.10431128991663684,0.13257891997102772,14.369999885559082,14.784999939111563,1,2.48,0.79,0,0,1,0
2013-08-23,1.0,1.25,1,1,0.013258146511810232,0.10403062348948022,0.1324649136035457,13.979999542236328,14.761923001362728,1,2.42,0.6699999999999999,1,0,0,0
2013-08-30,1.0,1.12,0,1,0.006521356959604319,0.10850451868816834,0.1323954952738964,17.010000228881836,14.753076865122868,1,2.39,0.53,0,0,1,0
2013-09-06,1.0,1.12,0,1,0.012855520175738544,0.10637597868799886,0.13206091728732586,15.850000381469727,14.78134610102727,1,2.48,0.6299999999999999,0,0,1,0
2013-09-13,1.0,1.25,1,1,0.04317909488625049,0.10888939915858617,0.13151338221870917,14.15999984741211,14.774615324460543,1,2.45,0.6000000000000001,1,0,0,0
2013-09-20,1.0,1.25,1,1,0.07846966564950608,0.10945379557285959,0.1312264998329734,13.119999885559082,14.758076869524443,1,2.41,0.27,1,0,0,0
2013-09-27,1.0,1.12,0,1,0.058055761120783034,0.11129902490513495,0.13080379134722592,15.460000038146973,14.752884571368877,1,2.3,0.13999999999999968,0,0,1,0
2013-10-04,1.0,1.0,0,1,0.04105737640693996,0.10978294736308,0.13053324054596796,16.739999771118164,14.79923072228065,0,2.33,0.0,0,0,0,0
2013-10-11,1.0,1.12,0,1,0.02137103764274806,0.10614256344050445,0.12985973460119754,15.720000267028809,14.791153816076426,1,2.35,0.10999999999999988,0,0,1,0
2013-10-18,1.0,1.25,1,1,0.035881310814105394,0.1040217710548,0.12943202177207283,13.039999961853027,14.713846133305477,1,2.27,0.08999999999999986,1,0,0,0
2013-10-25,1.0,1.07,1,1,0.045518338769632516,0.10249590759218363,0.12910292126670977,13.09000015258789,14.623076915740967,0,2.21,-0.06000000000000005,0,1,0,0
2013-11-01,1.0,1.07,1,1,0.03579369911523278,0.10008916853866232,0.12833093947671628,13.279999732971191,14.5401922922868,0,2.32,-0.010000000000000231,0,1,0,0
2013-11-08,1.0,1.25,1,1,0.0522368969451521,0.0993233120941398,0.12771628944764324,12.899999618530273,14.43038458090562,1,2.45,0.20000000000000018,1,0,0,0
2013-11-15,1.0,1.07,1,1,0.09104283232820398,0.09739918853123955,0.1273934357334739,12.1899995803833,14.349230729616606,0,2.4,-0.08000000000000007,0,1,0,0
2013-11-22,1.0,1.25,1,1,0.09045313594055426,0.09545921154779405,0.12735017194394946,12.260000228881836,14.293846112031202,1,2.44,0.020000000000000018,1,0,0,0
2013-11-29,1.0,1.25,1,1,0.11141030291952858,0.09294227557081244,0.1272834405983893,13.699999809265137,14.252115341333242,1,2.47,0.08000000000000007,1,0,0,0
2013-12-06,1.0,1.25,1,1,0.09504931006375217,0.09299462932919024,0.12715127942660592,13.789999961853027,14.21153842485868,1,2.58,0.10000000000000009,1,0,0,0
2013-12-13,1.0,1.12,0,1,0.05697900414268031,0.09513954416422124,0.12589431100495718,15.760000228881836,14.1876922754141,1,2.54,0.08999999999999986,0,0,1,0
2013-12-20,1.0,1.25,1,1,0.06926948504360575,0.09287826500872605,0.12267645390371984,13.789999961853027,14.109807656361507,1,2.52,0.10999999999999988,1,0,0,0
2013-12-27,1.0,1.25,1,1,0.09435894626082275,0.09332943891277432,0.12022783037357394,12.460000038146973,13.91249997799213,1,2.62,0.3200000000000003,1,0,0,0
2014-01-03,1.0,1.25,1,1,0.08877357972549849,0.09324805122779803,0.12011552754982581,13.760000228881836,13.911153830014742,1,2.6,0.27,1,0,0,0
2014-01-10,1.0,1.25,1,1,0.087394092709425,0.08719624703069795,0.11997696408483474,12.140000343322754,13.887692304757925,1,2.49,0.14000000000000012,1,0,0,0
2014-01-17,1.0,1.25,1,1,0.058759125945383905,0.08727877591751053,0.11971581218728441,12.4399995803833,13.887307680570162,1,2.44,0.16999999999999993,1,0,0,0
2014-01-24,1.3,1.3,0,1,0.022229466828357136,0.09665384758849975,0.1195457523474272,18.139999389648438,13.98826920069181,1,2.38,0.16999999999999993,0,0,0,0
2014-01-31,1.3,1.3,0,1,0.016669357053325617,0.09630358169904653,0.1191921104293919,18.40999984741211,14.094230743554922,1,2.33,0.010000000000000231,0,0,0,0
2014-02-07,1.3,1.3,0,1,0.018982504600127736,0.09512532648968773,0.11885924506730054,15.289999961853027,14.137884580172026,0,2.41,-0.040000000000000036,0,0,0,0
2014-02-14,1.0,1.25,1,1,0.027598333421100296,0.09332054007190874,0.11852877777074326,13.569999694824219,14.15923072741582,1,2.43,0.03000000000000025,1,0,0,0
2014-02-21,1.0,1.0,0,1,0.02255599905693706,0.09360717082888749,0.11828826496603627,14.680000305175781,14.169038424125084,0,2.4,-0.040000000000000036,0,0,0,0
2014-02-28,1.0,1.07,1,1,0.03481433294911618,0.08848676989410013,0.11768502424812424,14.0,14.142884584573599,0,2.33,-0.14000000000000012,0,1,0,0
2014-03-07,1.0,1.07,1,1,0.046103799310810434,0.0878019291294147,0.1166833098223675,14.109999656677246,14.172115344267626,0,2.42,-0.16000000000000014,0,1,0,0
2014-03-14,1.0,1.0,0,1,0.042403415526409916,0.09160827934739556,0.11637508638670384,17.81999969482422,14.297499950115498,0,2.29,-0.25,0,0,0,0
2014-03-21,1.0,1.0,0,1,0.0300823831741035,0.09153893551431876,0.11601694042348254,15.0,14.324999955984262,0,2.3,-0.2200000000000002,0,0,0,0
2014-03-28,1.0,1.0,0,1,0.013373437433424895,0.08980406304020579,0.11564520818433621,14.40999984741211,14.357884572102474,0,2.28,-0.3400000000000003,0,0,0,0
2014-04-04,1.0,1.07,1,1,0.023689881426822268,0.08959850727175103,0.11531811484787625,13.960000038146973,14.35865380213811,0,2.31,-0.29000000000000004,0,1,0,0
2014-04-11,1.0,1.0,0,1,-0.009932361799540712,0.09917685609800099,0.11470066806629185,17.030000686645508,14.4542307303502,0,2.26,-0.23000000000000043,0,0,0,0
2014-04-18,1.0,1.07,1,1,0.019454288881034953,0.10041429569394685,0.1138506588627537,13.359999656677246,14.423269180151133,0,2.3,-0.14000000000000012,0,1,0,0
2014-04-25,1.0,1.07,1,1,0.04596219168950566,0.10014845427010924,0.11330134160830595,14.0600004196167,14.43192304097689,0,2.25,-0.1299999999999999,0,1,0,0
2014-05-02,1.0,1.07,1,1,0.060107974343995396,0.1005916423016813,0.11252416818192242,12.90999984741211,14.4330768768604,0,2.18,-0.1499999999999999,0,1,0,0
2014-05-09,1.0,1.07,1,1,0.05069902086581535,0.10059879642194525,0.11137992596566124,12.920000076293945,14.43942302923936,0,2.22,-0.18999999999999995,0,1,0,0
2014-05-16,1.0,1.07,1,1,0.026410098416564054,0.09883923300722865,0.11110367673187924,12.4399995803833,14.43923071714548,0,2.14,-0.29000000000000004,0,1,0,0
2014-05-23,1.0,1.07,1,1,0.03969846540905686,0.09983376938033221,0.11040560830079797,11.359999656677246,14.38865379186777,0,2.17,-0.22999999999999998,0,1,0,0
2014-05-30,1.0,1.07,1,1,0.03886605211061034,0.10075736384861368,0.10966774423650286,11.399999618530273,14.294423029972958,0,2.11,-0.2200000000000002,0,1,0,0
2014-06-06,1.0,1.07,1,1,0.042400729622556144,0.10184260193306115,0.1092562568278639,10.729999542236328,14.209615322259756,0,2.19,-0.22999999999999998,0,1,0,0
2014-06-13,1.0,1.07,1,1,0.05592319497634879,0.09904262844516397,0.10881008483588363,12.180000305175781,14.114038412387554,0,2.15,-0.14000000000000012,0,1,0,0
2014-06-20,1.0,1.07,1,1,0.05735214707066416,0.09537580373804719,0.10860739296606378,10.850000381469727,13.959230734751774,0,2.13,-0.16999999999999993,0,1,0,0
2014-06-27,1.0,1.07,1,1,0.06074867608540524,0.09454148240407995,0.10777111167852305,11.260000228881836,13.85153841972351,0,2.09,-0.18999999999999995,0,1,0,0
2014-07-04,1.0,1.07,1,1,0.06840013128111777,0.09464321382013896,0.10639748809876774,10.319999694824219,13.76365379186777,0,2.13,-0.18000000000000016,0,1,0,0
2014-07-11,1.0,1.07,1,1,0.08838188712327044,0.09588952404698933,0.10629428335137582,12.079999923706055,13.729807633620043,0,2.05,-0.20999999999999996,0,1,0,0
2014-07-18,1.0,1.07,1,1,0.065815869050591,0.0955856876469544,0.10601315599024283,12.0600004196167,13.720576873192421,0,1.99,-0.30999999999999983,0,1,0,0
2014-07-25,1.0,1.07,1,1,0.06644193268281162,0.08565854437765863,0.10575673228520009,12.6899995803833,13.719999936910776,0,1.95,-0.30000000000000004,0,1,0,0
2014-08-01,1.3,1.3,0,1,0.028514621899986325,0.09546434312999544,0.10523139778799807,17.030000686645508,13.817115343534029,0,2.05,-0.13000000000000034,0,0,0,0
2014-08-08,1.0,1.0,0,1,0.03301794093798205,0.09518460141432565,0.10421305666713203,15.770000457763672,13.862499970656176,0,1.99,-0.2300000000000002,0,0,0,0
2014-08-15,1.0,1.07,1,1,0.04577406830668829,0.0912770311530851,0.10403009920629869,13.149999618530273,13.839038427059467,0,1.92,-0.2200000000000002,0,1,0,0
2014-08-22,1.0,1.07,1,1,0.05145485660127558,0.09349844996611172,0.10402655146857642,11.470000267028809,13.790769210228554,0,1.87,-0.2999999999999998,0,1,0,0
2014-08-29,1.0,1.07,1,1,0.04666702969673309,0.09265889531576475,0.10397895972027331,12.09000015258789,13.696153824145977,0,1.87,-0.23999999999999977,0,1,0,0
2014-09-05,1.0,1.07,1,1,0.034259559908042414,0.09205137123654705,0.10382526210065636,12.09000015258789,13.62384612743671,0,1.94,-0.25,0,1,0,0
2014-09-12,1.0,1.07,1,1,0.030671485300258094,0.08827653626446613,0.1032883602510866,13.3100004196167,13.607499984594492,0,2.04,-0.10999999999999988,0,1,0,0
2014-09-19,1.0,1.07,1,1,0.029080854989011362,0.08823359825503364,0.10252920837300483,12.109999656677246,13.58807690326984,0,2.0,-0.1299999999999999,0,1,0,0
2014-09-26,1.0,1.0,0,1,0.015346232218912848,0.09105911988358237,0.10230433615485858,14.850000381469727,13.576346140641432,0,1.95,-0.1399999999999999,0,0,0,0
2014-10-03,1.0,1.0,0,1,-0.0038419992595863928,0.09206854496102965,0.10191147508502996,14.550000190734863,13.5342307640956,0,1.88,-0.25,0,0,0,0
2014-10-10,1.3,1.3,0,1,-0.02634359341689918,0.09493637431741865,0.1018055047553735,21.239999771118164,13.640384600712704,0,1.86,-0.18999999999999972,0,0,0,0
2014-10-17,0.6,0.6,0,0,-0.04227918193718261,0.08946907608905348,0.10145174174044588,21.989999771118164,13.812499981660109,0,1.83,-0.15999999999999992,0,0,0,0
2014-10-24,1.7,1.7,0,1,-0.0018806638441175583,0.10683685754077486,0.10145174174044588,16.110000610351562,13.87057691354018,0,1.88,-0.07000000000000006,0,0,0,0
2014-10-31,1.7,1.7,0,1,0.05248100054574234,0.11179724853444717,0.10145174174044588,14.029999732971191,13.884999990463257,0,1.85,-0.19999999999999973,0,0,0,0
2014-11-07,1.7,1.7,0,1,0.05718503052458135,0.1118896465394635,0.10145174174044588,13.119999885559082,13.889230764829195,0,1.81,-0.17999999999999994,0,0,0,0
2014-11-14,1.7,1.7,0,1,0.04840956573475408,0.11180649996486136,0.10145174174044588,13.3100004196167,13.910769242506762,0,1.78,-0.1399999999999999,0,0,0,0
2014-11-21,1.0,1.0,0,1,0.04245236648149264,0.11176188931313367,0.10145174174044588,12.899999618530273,13.923076923076923,0,1.78,-0.09000000000000008,0,0,0,0
2014-11-28,1.0,1.0,0,1,0.037160335266354316,0.1110511343611223,0.10145174174044588,13.329999923706055,13.915961540662325,0,1.71,-0.16000000000000014,0,0,0,0
2014-12-05,1.0,1.0,0,1,0.039094490615800614,0.10993194451842982,0.10145174174044588,11.890000343322754,13.87942308645982,0,1.66,-0.28,0,0,0,0
2014-12-12,1.0,1.15,0,1,0.013553943904071719,0.12125211738477262,0.10152063649900865,21.079999923706055,13.981730772898747,0,1.54,-0.5,0,0,0,1
2014-12-19,1.0,1.0,0,1,0.03467789059348414,0.12833109702162662,0.10152063649900865,16.489999771118164,14.033653846153847,0,1.5,-0.5,0,0,0,0
2014-12-26,1.0,1.0,0,1,0.05907233906866538,0.12858511062928332,0.10152063649900865,14.5,14.07288461465102,0,1.52,-0.42999999999999994,0,0,0,0
2015-01-02,1.0,1.0,0,1,0.051108719442431116,0.13011679035091542,0.10152063649900865,17.790000915527344,14.150384627855741,0,1.46,-0.41999999999999993,0,0,0,0
2015-01-09,1.0,1.0,0,1,0.07786999815157358,0.12979395861481596,0.10152063649900865,17.549999237060547,14.25442306811993,0,1.39,-0.4700000000000002,0,0,0,0
2015-01-16,1.3,1.3,0,1,0.0757298753447464,0.13134254837897785,0.10152063649900865,20.950000762939453,14.41807693701524,0,1.34,-0.49,0,0,0,0
2015-01-23,1.0,1.0,0,1,0.04923547037181231,0.13307923568684665,0.10152063649900865,16.65999984741211,14.38961540735685,0,1.29,-0.5899999999999999,0,0,0,0
2015-01-30,1.3,1.3,0,1,-0.005500142035171018,0.13331587466769404,0.10152063649900865,20.969999313354492,14.43884616631728,0,1.21,-0.6400000000000001,0,0,0,0
2015-02-06,1.0,1.0,0,1,0.016447740368447095,0.13934532547720696,0.10152063649900865,17.290000915527344,14.47730772311871,0,1.3,-0.51,0,0,0,0
2015-02-13,1.0,1.0,0,1,0.03279406786210748,0.1409098920231259,0.10152063649900865,14.6899995803833,14.498846182456383,0,1.36,-0.41999999999999993,0,0,0,0
2015-02-20,1.0,1.0,0,1,0.02770415495093359,0.1394228211556702,0.10152063649900865,14.300000190734863,14.491538487947905,0,1.46,-0.32000000000000006,0,0,0,0
2015-02-27,1.0,1.0,0,1,0.022310700614924572,0.13945233258045636,0.10152063649900865,13.34000015258789,14.47884618318998,0,1.37,-0.33999999999999986,0,0,0,0
2015-03-06,1.0,1.0,0,1,0.003101943629333803,0.14161809177165602,0.10152063649900865,15.199999809265137,14.4998077245859,0,1.51,-0.1499999999999999,0,0,0,0
2015-03-13,1.0,1.0,0,1,0.030245314333544604,0.1413338022776754,0.10152063649900865,16.0,14.464807730454664,0,1.45,-0.09000000000000008,0,0,0,0
2015-03-20,1.0,1.0,0,1,0.02338392513732246,0.14496649636185466,0.10152063649900865,13.020000457763672,14.42673081618089,0,1.33,-0.16999999999999993,0,0,0,0
2015-03-27,1.0,1.0,0,1,-0.008547580479417949,0.14734937786080593,0.10152063649900865,15.069999694824219,14.439423120938814,0,1.37,-0.1499999999999999,0,0,0,0
2015-04-03,1.0,1.0,0,1,0.00940219450312263,0.14675286537291088,0.10152063649900865,14.670000076293945,14.453076967826256,0,1.37,-0.08999999999999986,0,0,0,0
2015-04-10,1.0,1.0,0,1,0.032937760384928794,0.13987917817889906,0.10152063649900865,12.579999923706055,14.367500030077421,0,1.39,0.0,0,0,0,0
2015-04-17,1.0,1.12,0,1,0.03594831177677427,0.13967881736939775,0.10152063649900865,13.890000343322754,14.37769235097445,1,1.36,0.020000000000000018,0,0,1,0
2015-04-24,1.0,1.12,0,1,0.037199307069439635,0.1298206134352872,0.10152063649900865,12.289999961853027,14.343653880632841,1,1.39,0.09999999999999987,0,0,1,0
2015-05-01,1.0,1.12,0,1,0.06122130548656002,0.1256288948703964,0.10152063649900865,12.699999809265137,14.339615418360783,1,1.52,0.31000000000000005,0,0,1,0
2015-05-08,1.0,1.12,0,1,0.034125845992936776,0.12534909734769512,0.10152063649900865,12.859999656677246,14.338461564137386,1,1.57,0.27,0,0,1,0
2015-05-15,1.0,1.12,0,1,0.017200183181937723,0.1253299336818857,0.10152063649900865,12.380000114440918,14.337307728253878,1,1.59,0.22999999999999998,0,0,1,0
2015-05-22,1.0,1.12,0,1,0.01278496427144371,0.12448786898557901,0.10226725061149076,12.130000114440918,14.352115429364718,1,1.57,0.1100000000000001,0,0,1,0
2015-05-29,1.0,1.12,0,1,0.0067522877748080745,0.12533722252311247,0.10226725061149076,13.84000015258789,14.399038516558134,1,1.51,0.1399999999999999,0,0,1,0
2015-06-05,1.0,1.12,0,1,0.01545261057054037,0.12574321653847503,0.10226725061149076,14.210000038146973,14.465961603017954,1,1.68,0.16999999999999993,0,0,1,0
2015-06-12,1.0,1.12,0,1,0.02486254612380967,0.11470908745813513,0.10226725061149076,13.779999732971191,14.49673082278325,1,1.65,0.19999999999999996,0,0,1,0
2015-06-19,1.0,1.12,0,1,0.006774468951709078,0.10551539934699684,0.10226725061149076,13.960000038146973,14.556538508488583,1,1.61,0.28,0,0,1,0
2015-06-26,1.0,1.12,0,1,0.024791594206800882,0.1051513427743574,0.10226725061149076,14.020000457763672,14.60961543596708,1,1.77,0.3999999999999999,0,0,1,0
2015-07-03,1.0,1.12,0,1,0.009098873836650423,0.10446468812973937,0.10348771884288428,16.790000915527344,14.734038536365215,1,1.76,0.3899999999999999,0,0,1,0
2015-07-10,1.0,1.12,0,1,-0.007383238744165577,0.10401972524982322,0.10402105502305813,16.829999923706055,14.825384690211369,1,1.77,0.3800000000000001,0,0,1,0
2015-07-17,1.0,1.12,0,1,0.026754388363631643,0.10683468087211366,0.10402752513734215,11.949999809265137,14.823269293858456,1,1.66,0.2999999999999998,0,0,1,0
2015-07-24,1.0,1.12,0,1,-0.012464980349994992,0.10973995441124544,0.10421305666713203,13.739999771118164,14.84346160521874,1,1.57,0.18000000000000016,0,0,1,0
