horizon_years,start,end,v17_return,v12_return,spy_return,v17_sharpe,v12_sharpe,spy_sharpe,v17_beats_spy_return,v17_beats_v12_return,v17_beats_spy_sharpe,v17_beats_v12_sharpe
3,2010-02-23,2013-02-22,0.5786254291910209,0.5307815375275813,0.4540047506722604,0.7903239712679544,0.7626816035928048,0.774394226524909,True,True,True,True
3,2010-03-24,2013-03-25,0.5156789078301927,0.4789769993912376,0.4047984839973384,0.7288555068817366,0.708982243941973,0.7104707416726128,True,True,True,True
3,2010-04-23,2013-04-24,0.495220797153733,0.4619921500968367,0.38866551468847277,0.7068573493172408,0.6896587580012339,0.6870295311923735,True,True,True,True
3,2010-05-24,2013-05-23,0.7498849200015203,0.6949085643258102,0.6140983914755529,0.9772663938019011,0.9547407211541733,0.9921626732762356,True,True,False,True
3,2010-06-23,2013-06-24,0.6561892307509629,0.6134446686812056,0.526624837611247,0.8875014129986908,0.8727068287058505,0.8994018442379742,True,True,False,True
3,2010-07-23,2013-07-24,0.7985763092714564,0.7261877346982344,0.6396619658800708,1.0286695852070458,0.996193772245138,1.0565323410017924,True,True,False,True
3,2010-08-23,2013-08-22,0.8136010969740344,0.7479276648016764,0.6447255373293208,1.0545140786846463,1.0314711675078496,1.0708836993440558,True,True,False,True
3,2010-09-22,2013-09-23,0.6996185760027118,0.635112807978037,0.5870561195541604,0.9628427481322936,0.9340906624936547,1.0080997341791227,True,True,False,True
3,2010-10-21,2013-10-22,0.6792545504839402,0.6145081286274954,0.584171958947671,0.9468346807555827,0.9168238655396664,1.00493606720423,True,True,False,True
3,2010-11-19,2013-11-20,0.6806190945779149,0.6140533698576791,0.5837257449717468,0.9506836280741765,0.9181334639470118,1.007183193653789,True,True,False,True
3,2010-12-21,2013-12-20,0.6281523123736958,0.5811192916762555,0.551410489183501,0.9015064586479021,0.8843687266078845,0.9683126370525781,True,True,False,True
3,2011-01-21,2014-01-23,0.5863522326119528,0.5485801057056796,0.5194827056886047,0.8578646660155878,0.8479202900944378,0.9252730569157408,True,True,False,True
3,2011-02-22,2014-02-24,0.5118890739555839,0.5030444273536934,0.4634097352618911,0.774424962173509,0.7910904677802583,0.8446962102235565,True,True,False,False
3,2011-03-23,2014-03-25,0.6012150430006955,0.5759110226006463,0.5343548669686888,0.8776918273572958,0.8783798040649936,0.9498784185381538,True,True,False,False
3,2011-04-21,2014-04-24,0.5619306422350296,0.5432891856532653,0.5025932550681249,0.8347756989297959,0.8402227901966773,0.9040005308813511,True,True,False,False
3,2011-05-23,2014-05-23,0.5779216295400436,0.5580253881629109,0.5169408696967679,0.8523015254964429,0.8572399569485721,0.924316567644211,True,True,False,False
3,2011-06-22,2014-06-24,0.6621423007194325,0.6352483307579175,0.6012051821454554,0.9443091418719874,0.9469051099569227,1.0435568045312487,True,True,False,False
3,2011-07-22,2014-07-24,0.618619706544423,0.5899962295722136,0.5724669274115872,0.9060911783881386,0.9044630917338515,1.0140655464278887,True,True,False,True
3,2011-08-22,2014-08-22,0.8893940680937322,0.8525549194045441,0.8825990466749303,1.199359107605879,1.2087746308104765,1.535074729906754,True,True,False,False
3,2011-09-21,2014-09-23,0.7566067490934756,0.7225970296564552,0.75330744016857,1.1022165235414234,1.1098055571934915,1.4260034331037668,True,True,False,False
3,2011-10-20,2014-10-22,0.6868393620695299,0.6543367243899998,0.6926790632975526,1.1269363482714103,1.144879309340238,1.4014206622258747,False,True,False,False
3,2011-11-18,2014-11-20,0.8049039360320762,0.7701263869670465,0.7914172154552919,1.408199759808863,1.4629183907974517,1.6418695052819892,True,True,False,False
3,2011-12-20,2014-12-22,0.8922990511507511,0.8471686916925023,0.8337392194804467,1.6311900862872983,1.7180449499297337,1.760916773538418,True,True,False,False
3,2012-01-23,2015-01-23,0.6514252975672397,0.6232101664624783,0.6515540026989064,1.3227967829510132,1.4003662993337156,1.4671255104000733,False,True,False,False
3,2012-02-22,2015-02-24,0.6604687533645748,0.6352182901632806,0.6501408614872091,1.325993985786798,1.4060458530075024,1.453883053253059,True,True,False,False
3,2012-03-22,2015-03-25,0.570554499582095,0.5462642936070081,0.5603750941929513,1.1811379813479606,1.2444192802311813,1.2889189616825547,True,True,False,False
3,2012-04-23,2015-04-24,0.6522798859183012,0.6165837112427217,0.6313362283086272,1.32647464455494,1.3788527726553403,1.4264459544951948,True,True,False,False
3,2012-05-22,2015-05-26,0.721804716138553,0.6822521044054932,0.6976038939273079,1.4400485324530412,1.4996556587234349,1.5500170963490125,True,True,False,False
3,2012-06-21,2015-06-24,0.7209055309873669,0.678456009519917,0.6515312335787327,1.4571980894173648,1.5108461961480033,1.4978894111223575,True,True,False,False
3,2012-07-23,2015-07-24,0.6897327078685411,0.6464899314964272,0.6200779360413722,1.4197811871139816,1.4714607776011324,1.4578107838889878,True,True,False,False
3,2012-08-21,2015-08-24,0.49740811942167085,0.46375826692352384,0.4166095853140661,1.0913968254483684,1.119367641564759,1.0372993832978157,True,True,True,False
3,2012-09-20,2015-09-23,0.451781170353303,0.4307406483146359,0.41005859196748395,1.0119165598419055,1.049719122334817,0.9801967258461894,True,True,True,False
3,2012-10-19,2015-10-22,0.5415557912728073,0.5184020483145368,0.4960181004099393,1.1532478960379668,1.1954293315554851,1.1222203331079725,True,True,True,False
3,2012-11-21,2015-11-20,0.6936684822365549,0.6445190667907366,0.5982025803587983,1.400426360659966,1.4124982055299486,1.305803140515227,True,True,True,False
3,2012-12-21,2015-12-22,0.5808594030229179,0.5377370790608416,0.4992149802385146,1.2153301083990908,1.2171172642891133,1.118363608992461,True,True,True,False
3,2013-01-24,2016-01-25,0.4444686434186327,0.4155878478639474,0.33358190044784286,0.9911491895286413,0.9941191255283848,0.7952286841703532,True,True,True,False
3,2013-02-25,2016-02-24,0.4369603367568189,0.41366747226868594,0.3503156898618405,0.9320696093681988,0.9343206220676655,0.8096358090009175,True,True,True,False
