,v12_signal,v17_signal,calm_bull_trigger,spy_above_trend,spy_momentum_13w,spy_rv_26w,spy_rv_ref_55p,vix,vix_ma_52w,yc_pos_steep,t10y2y,t10y2y_chg_13w,tier_intersection,tier_cb_only,tier_cb_weak,tier_cb_strong,tier_yc_only,spy_ma20,spy_dd_52w,vix3m,vix_contango,hy_oas,hy_oas_ma_26w,hy_oas_chg_4w,credit_ok,tier_nervous_market
2018-01-05,1.0,1.0,1,1,0.08038523667238406,0.05837484068378408,0.09499816613827604,9.220000267028809,10.972884618318998,0,0.51,-0.31999999999999995,0,1,1,0,0,225.65876998901368,0.0,12.0600004196167,1,,,,0,0
2018-01-12,1.0,1.0,1,1,0.09566822755860716,0.05917237162364732,0.09408021584635545,10.15999984741211,10.95230770111084,0,0.56,-0.20999999999999996,0,1,1,0,0,227.23449935913087,0.0,12.199999809265137,1,,,,0,0
2018-01-19,1.0,1.0,0,1,0.0961974705286277,0.05941189515688338,0.09238993885868724,11.270000457763672,10.947115402955275,0,0.58,-0.21000000000000008,0,0,0,0,0,228.77690505981445,0.0,13.039999961853027,1,,,,0,0
2018-01-26,1.0,1.0,0,1,0.11770933557452201,0.06334986285375413,0.09224689152016731,11.079999923706055,10.95673078757066,0,0.53,-0.29999999999999993,0,0,0,0,0,230.64573669433594,0.0,13.460000038146973,1,,,,0,0
2018-02-02,1.0,1.0,0,1,0.07122436859001957,0.08976468642950501,0.09209500654805078,17.309999465942383,11.078653849088228,0,0.69,-0.020000000000000018,0,0,0,0,0,231.8571647644043,-0.03883727840575546,17.030000686645508,0,,,,0,0
2018-02-09,1.0,1.22,0,1,0.018391284495557825,0.11673931080290617,0.09209500654805078,29.059999465942383,11.428846139174242,1,0.78,0.050000000000000044,0,0,0,0,1,232.44373016357423,-0.08751487538552594,24.920000076293945,0,,,,0,0
2018-02-16,1.0,1.22,0,1,0.06455463804515338,0.12960248828533596,0.09209500654805078,19.459999084472656,11.58211535673875,1,0.66,0.040000000000000036,0,0,0,0,1,233.4628578186035,-0.04700240716283388,19.170000076293945,0,,,,0,0
2018-02-23,1.0,1.22,0,1,0.06050937467582651,0.12955491862884005,0.09209500654805078,16.489999771118164,11.678653808740469,1,0.63,0.040000000000000036,0,0,0,0,1,234.4149154663086,-0.04141950982731246,17.5,1,,,,0,0
2018-03-02,1.0,1.22,0,1,0.022670333055986536,0.13379460744477506,0.09209500654805078,19.59000015258789,11.844615349402794,1,0.61,0.020000000000000018,0,0,0,0,1,235.09381027221679,-0.06106500017180194,19.860000610351562,1,,,,0,0
2018-03-09,1.0,1.22,0,1,0.05568676406861561,0.14078681325728626,0.09209500654805078,14.640000343322754,11.90192305124723,1,0.63,0.050000000000000044,0,0,0,0,1,236.10897369384764,-0.02690351700330973,17.010000228881836,1,,,,0,0
2018-03-16,1.0,1.22,0,1,0.03297500328173242,0.14219626488226142,0.09209500654805078,15.800000190734863,11.988846136973454,1,0.54,0.030000000000000027,0,0,0,0,1,236.94067840576173,-0.03936696069800949,17.739999771118164,1,,,,0,0
2018-03-23,1.0,1.3,0,1,-0.03150013505575655,0.1679256730683261,0.09209500654805078,24.8700008392334,12.217884613917423,0,0.54,-0.029999999999999916,0,0,0,0,0,237.0263984680176,-0.09594702305969072,22.790000915527344,0,,,,0,1
2018-03-30,1.0,1.0,0,1,-0.009952925851101968,0.1696794253670809,0.09209500654805078,19.969999313354492,12.364038449067335,0,0.47,-0.040000000000000036,0,0,0,0,0,237.35322189331055,-0.07807968270361065,20.549999237060547,1,,,,0,0
2018-04-06,1.0,1.3,0,1,-0.046301818424833274,0.17036100017439945,0.09209500654805078,21.489999771118164,12.52980767763578,0,0.5,-0.010000000000000009,0,0,0,0,0,237.53856353759767,-0.09009644137706752,21.200000762939453,0,,,,0,1
2018-04-13,1.0,1.0,0,1,-0.04212739508915653,0.17257825947648261,0.09209500654805078,17.40999984741211,12.557692289352417,0,0.45,-0.11000000000000004,0,0,0,0,0,237.8543716430664,-0.07107264414786973,18.549999237060547,1,,,,0,0
2018-04-20,1.0,1.0,0,1,-0.04540561400532506,0.17240276629588713,0.09209500654805078,16.8799991607666,12.600961501781757,0,0.5,-0.07999999999999996,0,0,0,0,0,238.05516891479493,-0.06595784658135939,17.719999313354492,1,,,,0,0
2018-04-27,1.0,1.0,0,1,-0.06613309664995914,0.1724302544452399,0.09209500654805078,15.40999984741211,12.68923073548537,0,0.47,-0.06000000000000005,0,0,0,0,0,238.20778045654296,-0.06613309664995914,17.079999923706055,1,,,,0,0
2018-05-04,1.0,1.0,0,1,-0.030366881834828385,0.17251359507827704,0.09209500654805078,14.770000457763672,12.769999980926514,0,0.44,-0.24999999999999994,0,0,0,0,0,238.23310317993165,-0.06802479319644994,16.649999618530273,1,,,,0,0
2018-05-11,1.0,1.0,0,1,0.04758245251503501,0.17570854873930014,0.09209500654805078,12.649999618530273,12.813269211695744,0,0.43,-0.35000000000000003,0,0,0,0,0,238.51619491577148,-0.04409659527288201,14.819999694824219,1,,,,0,0
2018-05-18,1.0,1.0,0,1,-0.002538707932614903,0.17603629682117025,0.09209500654805078,13.420000076293945,12.839807675434994,0,0.51,-0.15000000000000002,0,0,0,0,0,238.76073760986327,-0.04942178971153244,15.1899995803833,1,,,,0,0
2018-05-25,1.0,1.0,0,1,-0.005351265293160989,0.175729640753824,0.09209500654805078,13.220000267028809,12.905384595577534,0,0.45,-0.18,0,0,0,0,0,238.75281372070313,-0.04654912833507474,14.829999923706055,1,,,,0,0
2018-06-01,1.0,1.0,0,1,0.020870654553614587,0.17469137582222746,0.09209500654805078,13.460000038146973,12.976730750157284,0,0.42,-0.19,0,0,0,0,0,238.61092300415038,-0.04146881214208942,15.270000457763672,1,,,,0,0
2018-06-08,1.0,1.0,0,1,0.0015570127709736425,0.17593470338031306,0.09209500654805078,12.180000305175781,13.005192298155565,0,0.43,-0.2,0,0,0,0,0,238.5622589111328,-0.025388393351894356,14.600000381469727,1,,,,0,0
2018-06-15,1.0,1.0,0,1,0.015224023422814481,0.17569094087000028,0.09209500654805078,11.979999542236328,13.03596151792086,0,0.38,-0.16000000000000003,0,0,0,0,0,238.25021209716797,-0.024742260806946414,14.420000076293945,1,,,,0,0
2018-06-22,1.0,1.0,0,1,0.06945821753896864,0.1763224079747086,0.09209500654805078,13.770000457763672,13.108076902536245,0,0.34,-0.2,0,0,0,0,0,238.32190017700196,-0.03315311472061855,15.5,1,,,,0,0
2018-06-29,1.0,1.0,0,1,0.03552405502509681,0.1773933962885643,0.09209500654805078,16.09000015258789,13.20249997652494,0,0.33,-0.13999999999999996,0,0,0,0,0,238.85393981933595,-0.045329334623218975,17.139999389648438,1,,,,0,0
2018-07-06,1.0,1.0,0,1,0.06521160723367836,0.17532122290640695,0.09209500654805078,13.369999885559082,13.244423059316782,0,0.29,-0.21000000000000002,0,0,0,0,0,239.05878524780275,-0.030760167891622503,15.710000038146973,1,,,,0,0
2018-07-13,1.0,1.0,0,1,0.05919429979032009,0.17508761630875813,0.09209500654805078,12.180000305175781,13.295769214630127,0,0.24,-0.21000000000000002,0,0,0,0,0,239.3782958984375,-0.016085439762129283,14.539999961853027,1,,,,0,0
2018-07-20,1.0,1.0,0,1,0.05373341268393306,0.17468046605733378,0.09209500654805078,12.859999656677246,13.363076906937819,0,0.29,-0.21000000000000002,0,0,0,0,0,239.94956970214844,-0.015768574087526077,15.079999923706055,1,,,,0,0
2018-07-27,1.0,1.0,0,1,0.060487814041706445,0.1720475266522383,0.09209500654805078,13.029999732971191,13.415769210228554,0,0.29,-0.18,0,0,0,0,0,240.16722564697267,-0.009645529060417712,15.0,1,,,,0,0
2018-08-03,1.0,1.0,0,1,0.0708721292100587,0.16258173279993324,0.09209500654805078,11.640000343322754,13.446730760427622,0,0.32,-0.12,0,0,0,0,0,240.6388252258301,-0.0019737259192975642,14.489999771118164,1,,,,0,0
2018-08-10,1.0,1.0,0,1,0.04244633399988529,0.1434007539058821,0.09209500654805078,13.15999984741211,13.401538445399357,0,0.26,-0.16999999999999998,0,0,0,0,0,241.80447998046876,-0.003522000084207111,15.220000267028809,1,,,,0,0
2018-08-17,1.0,1.0,0,1,0.0553201733851294,0.13040569358600515,0.09224689152016731,12.640000343322754,13.370384601446299,0,0.26,-0.25,0,0,0,0,0,242.8291213989258,0.0,15.170000076293945,1,,,,0,0
2018-08-24,1.0,1.0,0,1,0.06118369593740969,0.13062549087294,0.09238993885868724,11.989999771118164,13.38403844833374,0,0.19,-0.26,0,0,0,0,0,244.11405868530272,0.0,14.819999694824219,1,,,,0,0
2018-08-31,1.0,1.0,0,1,0.06583898158913803,0.1266169156233437,0.09408021584635545,12.859999656677246,13.436538439530592,0,0.24,-0.18,0,0,0,0,0,245.2833396911621,0.0,15.149999618530273,1,,,,0,0
2018-09-07,1.0,1.0,0,1,0.03846793400549209,0.11806616787963513,0.09499816613827604,14.880000114440918,13.48961536700909,0,0.23,-0.19999999999999998,0,0,0,0,0,246.2678337097168,-0.009334995067024177,16.59000015258789,1,,,,0,0
2018-09-14,1.0,1.0,0,1,0.049615988628464835,0.1168608633224563,0.09528616615066648,12.069999694824219,13.526153821211595,0,0.21,-0.17,0,0,0,0,0,247.40011978149414,0.0,14.369999885559082,1,,,,0,0
2018-09-21,1.0,1.0,1,1,0.06759786145213598,0.07418698233333806,0.09528616615066648,11.680000305175781,13.566346131838285,0,0.26,-0.08000000000000002,0,1,1,0,0,248.66419067382813,0.0,14.579999923706055,1,,,,0,0
2018-09-28,1.0,1.0,1,1,0.07651150029084985,0.07212438301367011,0.09528616615066648,12.119999885559082,13.616538432928232,0,0.24,-0.09000000000000002,0,1,1,0,0,249.56985778808593,-0.004349642372636242,14.770000457763672,1,,,,0,0
2018-10-05,1.0,1.22,0,1,0.04975278641892511,0.07071682957903791,0.09528616615066648,14.819999694824219,13.7159615113185,1,0.35,0.06,0,0,0,0,1,250.41339187622071,-0.014281534819292174,16.25,1,,,,0,0
2018-10-12,1.0,1.22,0,1,-0.008550878798649464,0.09190000733220455,0.09528616615066648,21.309999465942383,13.940961507650522,1,0.3,0.06,0,0,0,0,1,250.69148864746094,-0.054933384563053744,19.84000015258789,0,,,,0,0
2018-10-19,1.0,1.0,0,1,-0.0077925634783382325,0.09175792696575075,0.09528616615066648,19.889999389648438,14.131730721547054,0,0.28,-0.009999999999999953,0,0,0,0,0,250.91888809204102,-0.053905957517934144,19.84000015258789,0,,,,0,0
2018-10-26,-1.0,-1.0,0,0,-0.0529062072782982,0.10880777701509384,0.09546729458236818,24.15999984741211,14.40788456109854,0,0.27,-0.019999999999999962,0,0,0,0,0,250.45662384033204,-0.09130474736816685,22.479999542236328,0,,,,0,0
2018-11-02,-1.0,-1.0,0,0,-0.03695069904377113,0.11407779123510577,0.09557440657323946,19.510000228881836,14.60730763582083,0,0.31,-0.010000000000000009,0,0,0,0,0,250.27867965698243,-0.06883831529861195,20.299999237060547,1,,,,0,0
2018-11-09,-1.0,-1.0,0,1,-0.01463007035447017,0.11239679164819516,0.09557440657323946,17.360000610351562,14.724038417522724,0,0.25,-0.010000000000000009,0,0,0,0,0,250.46852111816406,-0.04873477203204213,18.459999084472656,1,,,,0,0
2018-11-16,-1.0,-1.0,0,0,-0.03539908073178433,0.1142047921988114,0.09557440657323946,18.139999389648438,14.853076861454891,1,0.27,0.010000000000000009,0,0,0,0,0,250.63225631713868,-0.06253649707331854,19.350000381469727,1,,,,0,0
2018-11-23,1.0,1.22,0,0,-0.08023525510712592,0.1267865244500348,0.09557440657323946,21.520000457763672,15.080961484175463,1,0.24,0.04999999999999999,0,0,0,0,1,250.1450050354004,-0.09842834313191595,21.75,1,,,,0,0
2018-11-30,1.0,1.0,0,1,-0.04619973750007844,0.1436210703693531,0.09557440657323946,18.06999969482422,15.20865378013024,0,0.21,-0.03,0,0,0,0,0,250.02551803588867,-0.05596110463967319,18.889999389648438,1,,,,0,0
2018-12-07,0.6,0.6,0,0,-0.07940476965354715,0.15475923863967964,0.09557440657323946,23.229999542236328,15.471153772794283,0,0.13,-0.1,0,0,0,0,0,249.36346511840821,-0.09733211229060845,22.440000534057617,0,,,,0,0
2018-12-14,0.6,0.6,0,0,-0.10049150343792379,0.15539326235797918,0.09557440657323946,21.6299991607666,15.70596144749568,0,0.16,-0.04999999999999999,0,0,0,0,0,248.48597869873046,-0.10794893656524418,21.959999084472656,1,,,,0,0
2018-12-21,0.6,0.6,0,0,-0.1708431664936999,0.18307106373814844,0.09557440657323946,30.110000610351562,16.094615312723015,0,0.16,-0.1,0,0,0,0,0,246.69297637939454,-0.1708431664936999,26.229999542236328,0,,,,0,0
2018-12-28,0.6,0.6,0,0,-0.14282885530308975,0.18865186870532213,0.09577353505064885,28.34000015258789,16.427307624083298,0,0.2,-0.03999999999999998,0,0,0,0,0,245.23565597534179,-0.14655724323466457,25.31999969482422,0,,,,0,0
2019-01-04,1.7,1.7,0,0,-0.11797696292943016,0.18940279389957512,0.09577353505064885,21.3799991607666,16.661153756655178,0,0.17,-0.17999999999999997,0,0,0,0,0,243.90208358764647,-0.13057360564477127,21.860000610351562,1,,,,0,0
2019-01-11,1.7,1.7,0,0,-0.056016231994638566,0.19215769878106076,0.09644216486294052,18.190000534057617,16.815576846782978,0,0.16,-0.13999999999999999,0,0,0,0,0,242.75529403686522,-0.10787245534375756,19.739999771118164,1,,,,0,0
2019-01-18,1.7,1.7,0,0,-0.029806456136925452,0.1971175318394134,0.0967837343803865,17.799999237060547,16.941153746384842,0,0.17,-0.11000000000000001,0,0,0,0,0,241.8196678161621,-0.08210566809658226,18.84000015258789,1,,,,0,0
2019-01-25,1.7,1.7,0,0,0.00754572147266841,0.19683012254708349,0.09727084073409502,17.420000076293945,17.063076826242302,0,0.16,-0.11000000000000001,0,0,0,0,0,240.97382888793945,-0.08444798608827098,18.81999969482422,1,,,,0,0
2019-02-01,0.6,0.6,0,0,-0.0009301111885049451,0.1979924789497014,0.10485507106833941,16.139999389648438,17.04057682477511,0,0.18,-0.13,0,0,0,0,0,240.1743408203125,-0.06970439919985993,17.59000015258789,1,,,,0,0
2019-02-08,0.6,0.6,0,0,-0.020558976554774788,0.19802600102087217,0.11114063652660972,15.720000267028809,16.784038378642155,0,0.18,-0.07,0,0,0,0,0,239.28531494140626,-0.068291811551208,17.260000228881836,1,,,,0,0
2019-02-15,1.0,1.0,0,1,0.019215050108618126,0.2013057919579205,0.11348944137968707,14.90999984741211,16.696538393314068,0,0.14,-0.13,0,0,0,0,0,238.76233520507813,-0.044523088889581786,16.479999542236328,1,,,,0,0
2019-02-22,1.0,1.0,0,1,0.06655339399388738,0.20112721666569147,0.11416034186151443,13.510000228881836,16.639230709809524,0,0.17,-0.06999999999999998,0,0,0,0,0,238.44802551269532,-0.03842568943865243,15.460000038146973,1,,,,0,0
2019-03-01,1.0,1.0,0,1,0.02324569051921377,0.200720720710709,0.11585222929147301,13.569999694824219,16.523461470237145,0,0.21,0.0,0,0,0,0,0,238.7203254699707,-0.034016268640026714,15.380000114440918,1,,,,0,0
2019-03-08,1.0,1.22,0,1,0.04739799742024409,0.2025047627600761,0.11681831994061376,16.049999237060547,16.550576833578255,1,0.17,0.04000000000000001,0,0,0,0,1,238.71197433471679,-0.05454746207762151,17.110000610351562,1,,,,0,0
2019-03-15,1.0,1.0,0,1,0.09110090625644252,0.20638465760451985,0.11764431128462255,12.880000114440918,16.49442298595722,0,0.16,0.0,0,0,0,0,0,239.5532325744629,-0.02668227625931463,14.979999542236328,1,,,,0,0
2019-03-22,1.0,1.0,0,1,0.165268403898158,0.20620426888862758,0.12362415391304575,16.479999542236328,16.333076807168815,0,0.13,-0.03,0,0,0,0,0,240.00923614501954,-0.033809740038863056,17.3700008392334,1,,,,0,0
2019-03-29,1.0,1.0,0,1,0.145203877078792,0.20688169945804594,0.12672716136069292,13.710000038146973,16.212692205722515,0,0.14,-0.06,0,0,0,0,0,240.34901657104493,-0.022634046087525506,15.800000190734863,1,,,,0,0
2019-04-05,1.0,1.0,0,1,0.14838544680015198,0.2086171988479051,0.12858598066625823,12.819999694824219,16.045961435024555,0,0.15,-0.020000000000000018,0,0,0,0,0,241.14276733398438,-0.0015633816585254312,15.0600004196167,1,,,,0,0
2019-04-12,1.0,1.0,0,1,0.12533024559952266,0.19923981547559902,0.12958583890556238,12.010000228881836,15.942115288514357,0,0.16,0.0,0,0,0,0,0,242.47537841796876,0.0,14.460000038146973,1,,,,0,0
2019-04-19,1.0,1.22,0,1,0.09321274965295068,0.19927859184102392,0.13012457173077094,12.09000015258789,15.84999992297246,1,0.19,0.01999999999999999,0,0,0,0,1,243.24884414672852,-0.00048242263024478316,14.569999694824219,1,,,,0,0
2019-04-26,1.0,1.22,0,1,0.10882081925736498,0.18966766580092642,0.13054856182251282,12.729999542236328,15.798461455565233,1,0.23,0.07,0,0,0,0,1,244.71357269287108,0.0,14.890000343322754,1,,,,0,0
2019-05-03,1.0,1.22,0,1,0.0935534970071461,0.18736137348270784,0.13268541664463282,12.869999885559082,15.761922983022837,1,0.21,0.03,0,0,0,0,1,246.34443359375,0.0,15.069999694824219,1,,,,0,0
2019-05-10,1.0,1.22,0,1,0.0698739217655231,0.18839018130093954,0.13833954122290737,16.040000915527344,15.827115315657396,1,0.21,0.03,0,0,0,0,1,248.52695388793944,-0.02016823859878747,16.899999618530273,1,,,,0,0
2019-05-17,1.0,1.22,0,1,0.03507618144384628,0.187398745579773,0.14170295681352013,15.960000038146973,15.875961468769955,1,0.19,0.04999999999999999,0,0,0,0,1,250.29153213500976,-0.027853961245901226,17.059999465942383,1,,,,0,0
2019-05-24,1.0,1.0,0,1,0.017501907985894682,0.17880925209233556,0.14297918274761487,15.850000381469727,15.926538394047665,0,0.16,-0.010000000000000009,0,0,0,0,0,251.7102035522461,-0.03826131940907951,17.09000015258789,1,,,,0,0
2019-05-31,1.3,1.3,0,1,-0.014041844874883802,0.1716041394115373,0.14354395960713826,18.709999084472656,16.02749991416931,0,0.19,-0.01999999999999999,0,0,0,0,0,252.49508743286134,-0.06380289284669116,18.829999923706055,1,,,,0,0
2019-06-07,1.0,1.22,0,1,0.052674428666818596,0.16971078828982675,0.1508608797450654,16.299999237060547,16.106730662859402,1,0.24,0.06999999999999998,0,0,0,0,1,253.50215530395508,-0.021698308857585946,17.149999618530273,1,,,,0,0
2019-06-14,1.0,1.22,0,1,0.028260932919678572,0.16811865918692703,0.15517135405657434,15.279999732971191,16.17019220498892,1,0.25,0.09,0,0,0,0,1,254.61223754882812,-0.016222316443416207,16.600000381469727,1,,,,0,0
2019-06-21,1.0,1.4,1,1,0.05794039056864575,0.12806357473465294,0.15517135405657434,15.399999618530273,16.20153834269597,1,0.3,0.16999999999999998,1,0,0,0,0,255.80828475952148,0.0,16.670000076293945,1,,,,0,0
2019-06-28,1.0,1.4,1,1,0.04228645207682735,0.12519559430220392,0.15517135405657434,15.079999923706055,16.18211526137132,1,0.25,0.10999999999999999,1,0,0,0,0,256.9406867980957,-0.0034010024924707727,16.059999465942383,1,,,,0,0
2019-07-05,1.0,1.4,1,1,0.03930328681002759,0.1251773775131882,0.15517135405657434,13.279999732971191,16.18038448920617,1,0.17,0.020000000000000018,1,0,0,0,0,258.0107902526855,0.0,14.979999542236328,1,,,,0,0
2019-07-12,1.0,1.4,1,1,0.04119191080458573,0.12198167827527669,0.15517135405657434,12.390000343322754,16.184422951478226,1,0.28,0.12000000000000002,1,0,0,0,0,259.1006340026855,0.0,14.800000190734863,1,,,,0,0
2019-07-19,1.0,1.4,1,1,0.029636938422412884,0.11976596500577649,0.15517135405657434,14.449999809265137,16.21499987748953,1,0.25,0.06,1,0,0,0,0,259.9755683898926,-0.011574900282207201,15.930000305175781,1,,,,0,0
2019-07-26,1.0,1.0,1,1,0.034316544627833956,0.12035741680155367,0.15517135405657434,12.15999984741211,16.19826911045955,0,0.22,-0.010000000000000009,0,1,1,0,0,261.33684158325195,0.0,14.6899995803833,1,,,,0,0
2019-08-02,1.0,1.0,0,1,4.504950837280752e-05,0.12977944342559378,0.15517135405657434,17.610000610351562,16.31307680790241,0,0.14,-0.06999999999999998,0,0,0,0,0,261.9103660583496,-0.03109164750557525,17.889999389648438,1,,,,0,0
2019-08-09,1.3,1.3,0,1,0.017141577789006046,0.13013153694118945,0.15517135405657434,17.969999313354492,16.405576797632072,0,0.11,-0.09999999999999999,0,0,0,0,0,262.5314170837402,-0.03440267069780756,18.559999465942383,1,,,,0,0
2019-08-16,1.3,1.3,0,1,0.015445294424258238,0.127150159563819,0.15517135405657434,18.469999313354492,16.517692162440373,0,0.07,-0.12,0,0,0,0,0,262.8816116333008,-0.04357443154684759,19.700000762939453,1,,,,0,0
2019-08-23,1.3,1.3,0,1,0.012219583031886971,0.12892819873869785,0.15517135405657434,19.8700008392334,16.669230644519512,0,0.01,-0.15,0,0,0,0,0,262.7764617919922,-0.05681919408885072,20.360000610351562,1,,,,0,0
2019-08-30,1.0,1.0,0,1,0.06757874183149903,0.1337982126007997,0.15517135405657434,18.979999542236328,16.786922950011032,0,0.0,-0.19,0,0,0,0,0,262.9436752319336,-0.03165448014558192,19.540000915527344,1,,,,0,0
2019-09-06,1.0,1.0,1,1,0.04119414255990428,0.1312824003010652,0.15517135405657434,15.0,16.78923064011794,0,0.02,-0.22,0,1,1,0,0,263.3706481933594,-0.01311248235985163,17.459999084472656,1,,,,0,0
2019-09-13,1.0,1.0,1,1,0.045959608321843204,0.12613863884653484,0.15517135405657434,13.739999771118164,16.821346026200516,0,0.11,-0.14,0,1,1,0,0,263.78252563476565,-0.003046239570237863,16.670000076293945,1,,,,0,0
2019-09-20,1.0,1.0,1,1,0.01924303011789008,0.12575570045953166,0.15517135405657434,15.319999694824219,16.891346014462986,0,0.05,-0.25,0,1,1,0,0,264.1016418457031,-0.007789684110459882,17.709999084472656,1,,,,0,0
2019-09-27,1.0,1.0,0,1,0.012846500491024981,0.12634591588018368,0.15517135405657434,17.219999313354492,16.989422926535973,0,0.06,-0.19,0,0,0,0,0,264.5569046020508,-0.017369894905906902,18.75,1,,,,0,0
2019-10-04,1.0,1.0,0,1,-0.009216465453362521,0.12331122894608264,0.15517135405657434,17.040000915527344,17.032115257703342,0,0.12,-0.05000000000000002,0,0,0,0,0,265.0662139892578,-0.020862426601243267,18.59000015258789,1,,,,0,0
2019-10-11,1.0,1.0,0,1,-0.009984170070208132,0.12339499714890301,0.15517135405657434,15.579999923706055,16.921922958814182,0,0.13,-0.15000000000000002,0,0,0,0,0,265.8011108398438,-0.014442428427491105,17.549999237060547,1,,,,0,0
2019-10-18,1.0,1.0,1,1,0.007322773464713883,0.12351847196406607,0.15517135405657434,14.25,16.813461432090172,0,0.18,-0.07,0,1,1,0,0,266.95111694335935,-0.008820576500475852,16.649999618530273,1,,,,0,0
2019-10-25,1.0,1.0,1,1,0.003254204109772285,0.12360466798420136,0.15517135405657434,12.649999618530273,16.592115273842445,0,0.17,-0.04999999999999999,0,1,1,0,0,267.7085586547852,0.0,15.710000038146973,1,,,,0,0
2019-11-01,1.0,1.4,1,1,0.051034530908849574,0.12507013200800662,0.15517135405657434,12.300000190734863,16.453461426955002,1,0.17,0.03,1,0,0,0,0,268.5999099731445,0.0,15.420000076293945,1,,,,0,0
2019-11-08,1.0,1.4,1,1,0.06428421966527442,0.12103832980945847,0.15517135405657434,12.069999694824219,16.35173064011794,1,0.26,0.15000000000000002,1,0,0,0,0,269.34067687988284,0.0,15.529999732971191,1,,,,0,0
2019-11-15,1.0,1.4,1,1,0.08440346049507763,0.12020629368641676,0.15517135405657434,12.050000190734863,16.234615270908062,1,0.23,0.16,1,0,0,0,0,270.2563003540039,0.0,14.989999771118164,1,,,,0,0
2019-11-22,1.0,1.4,1,1,0.0967035326301473,0.11870996655814922,0.15517135405657434,12.34000015258789,16.058076803500835,1,0.16,0.15,1,0,0,0,0,270.88705291748045,-0.0026625572000980036,15.399999618530273,1,,,,0,0
2019-11-29,1.0,1.4,1,1,0.07971121500724698,0.1100437558315312,0.15517135405657434,12.619999885559082,15.953269114861122,1,0.17,0.17,1,0,0,0,0,271.5710159301758,0.0,15.510000228881836,1,,,,0,0
2019-12-06,1.0,1.4,1,1,0.06131271255870363,0.09361864240295358,0.15517135405657434,13.619999885559082,15.76846142915579,1,0.23,0.21000000000000002,1,0,0,0,0,272.4379486083984,0.0,16.209999084472656,1,,,,0,0
2019-12-13,1.0,1.4,1,1,0.058771338250082295,0.09375038057572445,0.15517135405657434,12.630000114440918,15.595384524418758,1,0.21,0.09999999999999999,1,0,0,0,0,273.1972198486328,0.0,15.279999732971191,1,,,,0,0
2019-12-20,1.0,1.4,1,1,0.08055160412201157,0.09191174886116801,0.15517135405657434,12.510000228881836,15.256922978621263,1,0.29,0.24,1,0,0,0,0,274.6082397460938,0.0,15.319999694824219,1,,,,0,0
2019-12-27,1.0,1.4,1,1,0.09833250290196571,0.09137133804618416,0.15517135405657434,13.430000305175781,14.970192212324877,1,0.29,0.22999999999999998,1,0,0,0,0,276.1618453979492,0.0,15.949999809265137,1,,,,0,0
2020-01-03,1.0,1.4,1,1,0.10071383400101719,0.08914594262271022,0.15517135405657434,14.020000457763672,14.828653775728666,1,0.27,0.15000000000000002,1,0,0,0,0,277.8202590942383,-0.0013938419615315834,16.010000228881836,1,,,,0,0
2020-01-10,1.0,1.4,1,1,0.10473662624666158,0.08950475107349594,0.15517135405657434,12.5600004196167,14.720384542758648,1,0.27,0.14,1,0,0,0,0,279.8105072021484,0.0,14.949999809265137,1,,,,0,0
2020-01-17,1.0,1.4,1,1,0.11951539551635104,0.08927257694816247,0.15517135405657434,12.100000381469727,14.610769180151133,1,0.26,0.08000000000000002,1,0,0,0,0,281.7419006347656,0.0,14.40999984741211,1,,,,0,0
2020-01-24,1.0,1.22,0,1,0.09544540640740773,0.08978723440718682,0.15517135405657434,14.5600004196167,14.555769186753492,1,0.21,0.03999999999999998,0,0,0,0,1,283.2745300292969,-0.009580052084176893,16.06999969482422,1,,,,0,0
2020-01-31,1.0,1.22,0,1,0.05609152644223525,0.08275119047580821,0.15517135405657434,18.84000015258789,14.607692278348482,1,0.18,0.009999999999999981,0,0,0,0,1,284.34788513183594,-0.03078775028929781,18.6299991607666,0,,,,0,0
2020-02-07,1.0,1.0,0,1,0.08057682851203651,0.09116891356728916,0.15517135405657434,15.470000267028809,14.60288458604079,0,0.18,-0.08000000000000002,0,0,0,0,0,285.96448974609376,0.0,16.290000915527344,1,,,,0,0
2020-02-14,1.0,1.0,1,1,0.08810311150451167,0.08963736863838305,0.15517135405657434,13.680000305175781,14.579230748690092,0,0.17,-0.06,0,1,1,0,0,287.9587921142578,0.0,15.5,1,,,,0,0
2020-02-21,1.0,1.0,0,1,0.0776935421035081,0.08888957107702523,0.15517135405657434,17.079999923706055,14.647884588975172,0,0.12,-0.04000000000000001,0,0,0,0,0,289.81257781982424,-0.01220379756351364,17.610000610351562,1,,,,0,0
2020-02-28,0.6,0.6,0,0,-0.052793359583154675,0.1858845812572866,0.16006576814524937,40.11000061035156,15.158269221966084,1,0.27,0.1,0,0,0,0,0,289.8778991699219,-0.12245262937157009,29.850000381469727,0,,,,0,0
2020-03-06,0.6,0.6,0,0,-0.05064838536196803,0.1840702692460314,0.16605529397438862,41.939998626708984,15.656153825613169,1,0.25,0.01999999999999999,0,0,0,0,0,289.9212020874023,-0.11889839796471491,35.459999084472656,0,,,,0,0
2020-03-13,0.6,0.6,0,0,-0.14709422332451405,0.22731587542191517,0.1680511140454167,57.83000183105469,16.52057693554805,1,0.45,0.24000000000000002,0,0,0,0,0,288.5136436462402,-0.20225126710743413,48.310001373291016,0,,,,0,0
